Cell Line Name,Canonical Name,Tissue Diagnosis,Gender,Ethnicity,Age,Age Unit,Age Category,SOURCE
RERF-LC-Ad2,RERF-LC-Ad2,Adenocarcinoma,Male,Japanese,Unknown,Unknown,Unknown,JCRB
RERF-LC-AI,RERF-LC-AI,Carcinoma Squamous Cell,Male,Japanese,Unknown,Unknown,Unknown,RIKEN
RERF-LC-FM,RERF-LC-FM,Carcinoma Small Cell,Unknown,Japanese,Unknown,Unknown,Unknown,JCRB
RERF-LC-KJ,RERF-LC-KJ,Adenocarcinoma,Male,Unknown,78,Years,Adult,JCRB
RERF-LC-MA,RERF-LC-MA,Carcinoma Small Cell,Unknown,Unknown,Unknown,Unknown,Unknown,JCRB
RERF-LC-MS,RERF-LC-MS,Carcinoma Non-Small Cell,Unknown,Japanese,Unknown,Unknown,Unknown,JCRB
RERF-LC-OK,RERF-LC-OK,Adenocarcinoma,Unknown,Unknown,Unknown,Unknown,Unknown,JCRB
RERF-LC-Sq1,RERF-LC-Sq1,Carcinoma Squamous Cell,Female,Japanese,74,Years,Adult,JCRB
RF/6A,RF/6A,Normal,Unknown,Unknown,Unknown,Unknown,Fetal,ATCC
RH-1,RH-1,Rhabdomyosarcoma,Unknown,Unknown,Unknown,Unknown,Unknown,DSMZ
RH-18,RH-18,Rhabdomyosarcoma,Unknown,Unknown,Unknown,Unknown,Unknown,DSMZ
RH-30,RH-30,Rhabdomyosarcoma,Male,Caucasian,17,Years,Juvenile,DSMZ
RH-41,RH-41,Rhabdomyosarcoma,Unknown,Unknown,Unknown,Unknown,Unknown,DSMZ
RI-1,RI-1,Lymphoma B-cell,Female,Unknown,57,Years,Adult,DSMZ
RIF-1,RIF-1,Fibrosarcoma,Unknown,Unknown,Unknown,Unknown,Unknown, --
RKN,RKN,Leiomyosarcoma,Female,Japanese,45,Years,Adult,JCRB
RKO,RKO,Carcinoma,Unknown,Unknown,Unknown,Unknown,Unknown,ATCC
RKO-AS45-1,RKO-AS45-1,Carcinoma,Unknown,Unknown,Unknown,Unknown,Unknown,ATCC
RKO-E6,RKO-E6,Carcinoma,Unknown,Unknown,Unknown,Unknown,Unknown,ATCC
RL,RL,Lymphoma B-cell,Male,Unknown,52,Years,Adult,ATCC
RL95-2,RL95-2,Carcinoma,Female,Caucasian,65,Years,Adult, --
RMG-I,RMG-I,Carcinoma,Female,Unknown,Unknown,Unknown,Unknown,JCRB
RMG-II,RMG-II,Carcinoma,Female,Unknown,Unknown,Unknown,Unknown,JCRB
RML-Yoshi,RML-Yoshi,Unknown,Female,Japanese,37,Years,Adult,RIKEN
RMS-YM,RMS-YM,rhabdomyosarcoma,Male,Japanese,2,Years,Juvenile,RIKEN
RMUG-L,RMUG-L,Adenocarcinoma,Unknown,Unknown,Unknown,Unknown,Unknown,JCRB
RMUG-S,RMUG-S,Adenocarcinoma,Female,Japanese,62,Years,Adult,JCRB
RO,RO,SCID,Male,Unknown,3,Years,Juvenile,DSMZ
Ro Bon,Ro Bon,osteogenesis imperfecta,Female,Unknown,21,Years,Adult,ATCC
Ro Dow,Ro Dow,Ehlers-Danlos syndrome,Female,Unknown,65,Years,Adult,ATCC
Ro Shi,Ro Shi,porokeratosis,Female,Unknown,79,Years,Adult,ATCC
Ro Vid,Ro Vid,Xeroderma Pigmentosum,Male,Unknown,53,Years,Adult,ATCC
RO82-W-1,RO82-W-1,Carcinoma Follicular,Female,Unknown,Unknown,Unknown,Unknown,ECACC
Ron Har,Ron Har,Ehlers-Danlos syndrome,Female,Unknown,34,Years,Adult,ATCC
ROS-50,ROS-50,Leukemia,Male,Unknown,69,Years,Adult,DSMZ
RPMI 1788,AHH-1,Normal,Male,Caucasian,33,Years,Adult,ATCC
RPMI 2650,RPMI 2650,Carcinoma Squamous Cell,Male,Unknown,52,Years,Adult,ATCC
RPMI 6666,RPMI 6666,Hodgkin's Lymphoma,Male,Caucasian,29,Years,Adult,ATCC
RPMI 7666,RPMI 7666,Normal,Male,Caucasian,32,Years,Adult,ATCC
RPMI 7932,COLO 699,Adenocarcinoma,Female,Unknown,57,Years,Adult,ECACC
RPMI 8226,RPMI 8226,Multiple Myeloma,Male,Unknown,61,Years,Adult,ATCC
RPMI 8402,RPMI 8402,Leukemia Acute Lymphocytic,Female,Unknown,16,Years,Juvenile,DSMZ
RPMI 8866,RPMI 8866,Normal,Female,Unknown,51,Years,Adult,ECACC
RPMI-7951,RPMI-7951,Melanoma,Female,Caucasian,18,Years,Juvenile,ATCC
RS4;11,RS4;11,Leukemia Acute Lymphocytic,Female,Caucasian,32,Years,Adult,ATCC
RS5,RS5,Mesothelioma,Male,Unknown,78,Years,Adult, --
RSOI,RSOI,osteogenesis imperfecta,Female,Unknown,7,Years,Juvenile,ATCC
RT-112,RT-112,Carcinoma Transitional Cell,Female,Unknown,Unknown,Unknown,Unknown,DSMZ
RT-112/84,RT-112/84,Carcinoma Transitional Cell,Unknown,Unknown,Unknown,Unknown,Unknown,ECACC
RT4,RT4,Carcinoma Transitional Cell,Male,Caucasian,63,Years,Adult,ATCC
RT4/31,RT4/31,Carcinoma Transitional Cell,Unknown,Unknown,Unknown,Unknown,Unknown,ECACC
RTSG,RTSG,Adenocarcinoma,Unknown,Unknown,Unknown,Unknown,Unknown,JCRB
Ru Ra,Ru Ra,osteogenesis imperfecta,Male,Unknown,3,Years,Juvenile,ATCC
RVH-421,RVH-421,Melanoma,Male,Unknown,28,Years,Adult,DSMZ
RWPE-1,RWPE-1,Normal,Male,Caucasian,54,Years,Adult,ATCC
RWPE2-W99,RWPE-1,Normal,Male,Caucasian,54,Years,Adult,ATCC
S1,S1,Carcinoma Small Cell,Unknown,Unknown,Unknown,Unknown,Unknown,RIKEN
S-117,S-117,Sarcoma,Female,Unknown,47,Years,Adult,DSMZ
S1814.PB5,S1814.PB5,Normal,Unknown,Unknown,Unknown,Unknown,Fetal,ECACC
S2,S2,Carcinoma Small Cell,Unknown,Unknown,Unknown,Unknown,Unknown,RIKEN
S9,IB3-1,Normal,Unknown,Unknown,Unknown,Unknown,Unknown,ATCC
Sa3,Sa3,Carcinoma Squamous Cell,Male,Japanese,63,Years,Adult,RIKEN
SACC-83,SACC-83,Carcinoma,Unknown,Unknown,Unknown,Unknown,Unknown, --
Sal Mat,Sal Mat,Lesch-Nyhan syndrome,Male,Unknown,14,Years,Juvenile,ATCC
Saos-2,Saos-2,Osteosarcoma,Female,Caucasian,11,Years,Juvenile,ATCC
Sar Nis,Sar Nis,pseudoachondroplasia,Female,Unknown,22,Years,Adult,ATCC
Sarc9371,Sarc9371,Sarcoma,Unknown,Unknown,Unknown,Unknown,Unknown, --
SAS,SAS,Carcinoma Squamous Cell,Unknown,Unknown,Unknown,Unknown,Unknown,JCRB
SAT,SAT,Carcinoma Squamous Cell,Unknown,Japanese,Unknown,Unknown,Unknown,JCRB
Sawano,Sawano,Normal,Female,Japanese,67,Years,Adult,RIKEN
SBC-1,SBC-1,Carcinoma Small Cell,Male,Unknown,46,Years,Adult,JCRB
SBC-2,HeLa,Adenocarcinoma,Female,African,31,Years,Adult,JCRB
SBC-3,SBC-3,Carcinoma Small Cell,Unknown,Unknown,Unknown,Unknown,Unknown,JCRB
SBC-5,SBC-5,Carcinoma Small Cell,Unknown,Unknown,Unknown,Unknown,Unknown,JCRB
SBC-7,HeLa,Adenocarcinoma,Female,African,31,Years,Adult,DSMZ
SC,U-937,Lymphoma Diffuse Large B Cell,Male,Caucasian,37,Years,Adult,ATCC
SC-1,SC-1,Lymphoma B-cell,Male,Unknown,67,Years,Adult,ATCC
SCaBER,SCaBER,Carcinoma Squamous Cell,Male,African,58,Years,Adult,ATCC
SCC-15,SCC-15,Carcinoma Squamous Cell,Male,Unknown,55,Years,Adult,ATCC
SCC-25,SCC-25,Carcinoma Squamous Cell,Male,Unknown,70,Years,Adult,ATCC
SCC-3,SCC-3,Lymphoma Non-Hodgkins,Female,Unknown,20,Years,Adult,JCRB
SCC-4,SCC-4,Carcinoma Squamous Cell,Male,Unknown,55,Years,Adult,ATCC
SCC-9,SCC-9,Carcinoma Squamous Cell,Male,Unknown,25,Years,Adult,ATCC
SCC90,SCC90,Carcinoma Squamous Cell,Unknown,Unknown,Unknown,Unknown,Unknown, --
SCCH-196,SCCH-196,Sarcoma Small Round Cell Tumor,Unknown,Unknown,Unknown,Unknown,Unknown,JCRB
SCCH-26,SCCH-26,Neuroblastoma,Unknown,Unknown,Unknown,Unknown,Unknown,JCRB
SCCKN,SCCKN,Normal,Male,Japanese,75,Years,Adult,RIKEN
SCH,SCH,Carcinoma,Male,Japanese,46,Years,Adult,JCRB
Sci-1,Sci-1,Lymphoma B-cell,Unknown,Unknown,Unknown,Unknown,Unknown,ECACC
SCLC-21H,SCLC-21H,Carcinoma Small Cell,Male,Caucasian,46,Years,Adult, --
SCLC-22H,SCLC-22H,Carcinoma Small Cell,Male,Caucasian,46,Years,Adult, --
SD-1,SD-1,Leukemia Acute Lymphocytic,Female,Unknown,Unknown,Unknown,Unknown,DSMZ
SEKI,SEKI,Melanoma,Unknown,Unknown,Unknown,Unknown,Unknown,JCRB
SEM,SEM,Leukemia,Female,Unknown,5,Years,Juvenile,DSMZ
SerBob,Bob,Carcinoma,Male,Unknown,Unknown,Unknown,Unknown,ECACC
SET-2,SET-2,Leukemia Acute Myelogenous,Female,Unknown,71,Years,Adult,DSMZ
SF126,SF126,Glioblastoma,Unknown,Unknown,Unknown,Unknown,Unknown,JCRB
SF268,SF268,Glioma,Unknown,Unknown,Unknown,Unknown,Unknown, --
SF-295,SF-295,Glioblastoma,Female,Unknown,67,Years,Adult,NCI
SF539,SF539,Glioma,Unknown,Unknown,Unknown,Unknown,Unknown, --
SF8402,SF8402,Normal,Female,Japanese,55,Years,Adult,RIKEN
SF8404,SF8404,Normal,Female,Japanese,40,Years,Adult,RIKEN
SF8405,SF8405,Normal,Female,Japanese,54,Years,Adult,RIKEN
SF8406,SF8406,Normal,Female,Japanese,14,Years,Juvenile,RIKEN
SF8410,SF8410,Normal,Female,Japanese,55,Years,Adult,RIKEN
SF8413,SF8413,Normal,Female,Japanese,54,Years,Adult,RIKEN
SF8414,SF8414,Normal,Female,Japanese,55,Years,Adult,RIKEN
SF8416,SF8416,Normal,Female,Japanese,54,Years,Adult,RIKEN
SF8425,SF8425,Normal,Female,Japanese,52,Years,Adult,RIKEN
SF8428,SF8425,Normal,Female,Japanese,52,Years,Adult,RIKEN
SF8429,SF8429,Normal,Female,Japanese,72,Years,Adult,RIKEN
SF8433,SF8433,Normal,Female,Japanese,38,Years,Adult,RIKEN
SF8536,SF8536,Normal,Female,Japanese,70,Years,Adult,RIKEN
SF8538,SF8538,Normal,Unknown,Unknown,Unknown,Unknown,Unknown,RIKEN
SF8541,SF8541,Normal,Female,Japanese,60,Years,Adult,RIKEN
SF8543,SF8543,Normal,Female,Japanese,41,Years,Adult,RIKEN
SF8546,SF8546,Normal,Female,Japanese,51,Years,Adult,RIKEN
SF8647,SF8647,Normal,Female,Japanese,60,Years,Adult,RIKEN
SF8649,SF8649,Normal,Female,Japanese,47,Years,Adult,RIKEN
SF8650,SF8650,Normal,Female,Japanese,57,Years,Adult,RIKEN
SF8653,SF8653,Normal,Female,Japanese,52,Years,Adult,RIKEN
SF8655,SF8655,Normal,Female,Japanese,62,Years,Adult,RIKEN
SF8656,SF8656,Normal,Female,Japanese,58,Years,Adult,RIKEN
SF8657,SF8657,Normal,Male,Japanese,63,Years,Adult,RIKEN
SF8758,SF8758,Normal,Female,Japanese,55,Years,Adult,RIKEN
SF8759,SF8759,Normal,Female,Japanese,45,Years,Adult,RIKEN
SF8760,SF8760,Normal,Female,Japanese,53,Years,Adult,RIKEN
SF8761,SF8761,Normal,Female,Japanese,38,Years,Adult,RIKEN
SF8762,SF8762,Normal,Female,Japanese,89,Years,Adult,RIKEN
SF-TY,SF-TY,Normal,Unknown,Unknown,Unknown,Unknown,Unknown,JCRB
SH-10-TC,SH-10-TC,Carcinoma,Unknown,Unknown,Unknown,Unknown,Unknown,RIKEN
SH-2,SH-2,Leukemia Acute Myelogenous,Unknown,Unknown,Unknown,Unknown,Unknown, --
SH-4,SH-4,Melanoma,Female,Caucasian,60,Years,Adult,ATCC
SHI-1,SHI-1,Leukemia Acute Myelogenous,Male,Unknown,37,Years,Adult,DSMZ
SHP-77,SHP-77,Carcinoma Small Cell,Male,Caucasian,54,Years,Adult,ATCC
SH-SY5Y,SH-SY5Y,Neuroblastoma,Female,Unknown,4,Years,Juvenile,ATCC
SIG-M5,SIG-M5,Leukemia Acute Myelogenous,Male,Unknown,63,Years,Adult,DSMZ
SiHa,SiHa,Carcinoma Squamous Cell,Female,asian,55,Years,Adult,ATCC
SIMA,SIMA,Neuroblastoma,Male,Unknown,2,Years,Juvenile,DSMZ
SIRC,SIRC,Normal,Unknown,Unknown,Unknown,Unknown,Unknown,ATCC
SISO,SISO,Adenocarcinoma,Female,Japanese,67,Years,Adult,DSMZ
SJCRH30,SJCRH30,Rhabdomyosarcoma,Male,Caucasian,17,Years,Juvenile, --
SJRH30,SJRH30,Rhabdomyosarcoma,Male,Caucasian,17,Years,Juvenile,ATCC
SJSA-1,SJSA-1,Osteosarcoma,Male,African,Unknown,Unknown,Adult,ATCC
SK23 MEL,SK23 MEL,Melanoma,Unknown,Unknown,Unknown,Unknown,Unknown, --
SK-BR-3,SK-BR-3,Adenocarcinoma,Female,Caucasian,43,Years,Adult,ATCC
SK-CO-1,SK-CO-1,Adenocarcinoma,Male,Caucasian,65,Years,Adult,ATCC
SK-ES-1,SK-ES-1,Sarcoma Ewings,Male,Caucasian,18,Years,Juvenile,ATCC
SKG-I,SKG-I,Carcinoma,Female,Unknown,Unknown,Unknown,Unknown,JCRB
SKG-II,SKG-II,Carcinoma Squamous Cell,Female,Unknown,50,Years,Adult,JCRB
SKG-IIIa,SKG-IIIa,Carcinoma Clear Cell,Female,Unknown,Unknown,Unknown,Unknown,JCRB
SKG-IIIb,SKG-IIIb,Carcinoma Large Cell,Female,Unknown,Unknown,Unknown,Unknown,JCRB
SKG-II-SF,SKG-II,Carcinoma Squamous Cell,Female,Unknown,50,Years,Adult,RIKEN
SK-HEP-1,SK-HEP-1,Adenocarcinoma,Male,Caucasian,52,Years,Adult, --
SK-LMS-1,SK-LMS-1,Leiomyosarcoma,Female,Caucasian,43,Years,Adult,ATCC
SK-LU-1,SK-LU-1,Adenocarcinoma,Female,Caucasian,64,Years,Adult,ECACC
SKM-1,SKM-1,Myelodysplasia,Male,Japanese,76,Years,Adult,DSMZ
SK-MEL-1,SK-MEL-1,Melanoma,Male,Caucasian,29,Years,Adult,ATCC
SK-MEL-119,SK-MEL-119,Melanoma,Unknown,Unknown,Unknown,Unknown,Unknown, --
SK-MEL-131,SK-MEL-131,Melanoma,Unknown,Unknown,Unknown,Unknown,Unknown, --
SK-MEL-2,SK-MEL-2,Melanoma,Male,Caucasian,60,Years,Adult,ATCC
SK-MEL-24,SK-MEL-24,Melanoma,Male,Caucasian,67,Years,Adult,ATCC
SK-MEL-28,SK-MEL-28,Melanoma,Male,Unknown,51,Years,Adult,ATCC
SK-MEL-3,SK-MEL-3,Melanoma,Female,Caucasian,42,Years,Adult,ATCC
SK-MEL-30,SK-MEL-30,Melanoma,Male,Caucasian,67,Years,Adult,DSMZ
SK-MEL-31,SK-MEL-31,Melanoma,Female,Unknown,Unknown,Unknown,Unknown,ATCC
SK-MEL-37,SK-MEL-37,Melanoma,Unknown,Unknown,Unknown,Unknown,Unknown, --
SK-MEL-39,SK-MEL-39,Melanoma,Unknown,Unknown,Unknown,Unknown,Unknown, --
SK-MEL-5,SK-MEL-5,Melanoma,Female,Caucasian,24,Years,Adult,ATCC
SK-MES-1,SK-MES-1,Carcinoma Squamous Cell,Male,Caucasian,65,Years,Adult,ECACC
SK-MG-1,SK-MG-1,Astrocytoma,Unknown,Unknown,Unknown,Unknown,Unknown,JCRB
SK-MM-1,SK-MM-1,Leukemia,Unknown,Unknown,Unknown,Unknown,Unknown, --
SK-MM-2,SK-MM-2,Leukemia,Male,Unknown,54,Years,Adult,DSMZ
SKN,SKN,Leiomyosarcoma,Female,Unknown,Unknown,Unknown,Unknown,JCRB
SKN-3,SKN-3,Carcinoma Squamous Cell,Unknown,Unknown,Unknown,Unknown,Unknown,JCRB
SK-N-AS,SK-N-AS,Neuroblastoma,Female,Caucasian,6,Years,Juvenile,ATCC
SK-N-BE(2),SK-N-BE(2),Neuroblastoma,Male,Unknown,2,Years,Juvenile,ATCC
SK-N-DZ,SK-N-DZ,Neuroblastoma,Female,Caucasian,2,Years,Juvenile,ATCC
SK-NEP-1,SK-NEP-1,Wilms' tumor,Female,Caucasian,25,Years,Adult,ATCC
SK-N-F1,SK-N-F1,Neuroblastoma,Male,Unknown,Unknown,Unknown,Unknown,ECACC
SK-N-FI,SK-N-FI,Neuroblastoma,Male,Caucasian,11,Years,Juvenile,ATCC
SK-N-MC,SK-N-MC,neuroepithelioma,Female,Caucasian,14,Years,Juvenile,ATCC
SKNO-1,SKNO-1,Leukemia,Male,Japanese,22,Years,Adult,JCRB
SK-N-SH,SK-N-SH,Neuroblastoma,Female,Unknown,4,Years,Juvenile,ATCC
SK-OV-3,SK-OV-3,Adenocarcinoma,Female,Caucasian,64,Years,Adult,ATCC
SK-PN-DW,SK-PN-DW,Primitive neuroectodermal tumor (PNET),Male,Caucasian,17,Years,Juvenile,ATCC
SK-UT-1,SK-UT-1,Leiomyosarcoma,Female,Caucasian,75,Years,Adult,ATCC
SK-UT-1B,SK-UT-1B,Leiomyosarcoma,Female,Caucasian,75,Years,Adult,ATCC
SKW 6.4,SKW 6.4,Normal,Male,Caucasian,5,Years,Juvenile,ATCC
SKW-3,SKW-3,Leukemia,Male,Unknown,61,Years,Adult,DSMZ
SLVL,SLVL,Lymphoma,Female,Japanese,70,Years,Adult,JCRB
SM1,SM1,NOS,Unknown,Unknown,Unknown,Unknown,Unknown, --
SN-12C,SN-12C,Carcinoma Renal Cell,Male,Unknown,43,Years,Adult,NCI
SN-512,SN-512,Leukemia Acute Myelogenous,Male,Japanese,40,Years,Adult,RIKEN
SNB-19,U-251 MG,Astrocytoma,Male,Unknown,75,Years,Adult,DSMZ
SNG-II,SNG-II,Adenocarcinoma Endometrioid,Female,Unknown,43,Years,Adult,JCRB
SNG-M,SNG-M,Adenocarcinoma Endometrioid,Female,Japanese,52,Years,Adult,JCRB
SNU-1,SNU-1,Carcinoma,Male,asian,44,Years,Adult,ATCC
SNU-16,SNU-16,Carcinoma,Female,Unknown,33,Years,Adult,ATCC
SNU-182,SNU-182,Carcinoma Hepatocellular,Male,asian,24,Years,Adult,ATCC
SNU-216,SNU-216,Carcinoma,Female,asian,46,Years,Adult,ATCC
SNU-387,SNU-387,Carcinoma Hepatocellular,Female,asian,41,Years,Adult,ATCC
SNU-398,SNU-398,Carcinoma Hepatocellular,Male,asian,42,Years,Adult,ATCC
SNU-423,SNU-423,Carcinoma Hepatocellular,Male,asian,40,Years,Adult,ATCC
SNU-449,SNU-449,Carcinoma Hepatocellular,Male,asian,52,Years,Adult,ATCC
SNU-475,SNU-475,Carcinoma Hepatocellular,Male,asian,43,Years,Adult,ATCC
SNU-484,SNU-484,Carcinoma,Male,Unknown,53,Years,Adult, --
SNU-5,SNU-5,Carcinoma,Female,asian,33,Years,Adult,ATCC
SNU-520,SNU-520,Carcinoma,Female,Unknown,60,Years,Adult,Korean Cell Line Bank
SNU-55,SNU-55,Carcinoma,Unknown,Unknown,Unknown,Unknown,Unknown, --
SNU-601,SNU-601,Carcinoma,Male,Unknown,34,Years,Adult,Korean Cell Line Bank
SNU-620,SNU-620,Carcinoma,Female,Unknown,59,Years,Adult,Korean Cell Line Bank
SNU-638,SNU-638,Carcinoma,Male,Unknown,48,Years,Adult, --
SNU-668,SNU-668,Carcinoma,Male,Unknown,68,Years,Adult, --
SNU-719,SNU-719,Carcinoma,Male,Unknown,53,Years,Adult, --
SNU-C1,SNU-C1,Adenocarcinoma,Male,Unknown,71,Years,Adult,ATCC
SNU-C2A,SNU-C2A,Carcinoma,Female,Asian,43,Years,Adult,ATCC
SNU-C2B,SNU-C2B,Carcinoma,Female,Asian,43,Years,Adult,ATCC
SNU-C4,SNU-C4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NCI
SNU-C5,SNU-C5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NCI
SODK1,293,Normal,Unknown,Unknown,Unknown,Unknown,Unknown,ATCC
SPI-801,SPI-801,Leukemia Chronic Myelogenous,Female,Unknown,53,Years,Adult,DSMZ
SPI-802,SPI-802,Leukemia Chronic Myelogenous,Female,Unknown,53,Years,Adult,DSMZ
Sq-1,Sq-1,Carcinoma Squamous Cell,Unknown,Unknown,Unknown,Unknown,Unknown,RIKEN
SR,SR,Lymphoma Immunoblastic Large Cell,Male,Unknown,11,Years,Juvenile,ATCC
SR-786,SR-786,Lymphoma Anaplastic Large Cell,Male,Unknown,11,Years,Juvenile,DSMZ
SR-91,AML-193,Leukemia Acute Myelogenous,Female,Unknown,13,Years,Juvenile, --
SRA 01/04,SRA 01/04,Normal,male,Unknown,3,Months,Juvenile,RIKEN
SSP-25,SSP-25,Adenocarcinoma Cholangiocarcinoma,Female,Japanese,Unknown,Unknown,Unknown,RIKEN
ST,ST,Leukemia,Male,Unknown,10,Years,Juvenile,RIKEN
ST486,ST486,Malignant Lymphoma - Burkitts Type,Female,Unknown,Unknown,Unknown,Unknown,ATCC
STC 1,STC 1,Carcinoma Small Cell,Unknown,Unknown,Unknown,Unknown,Unknown,JCRB
StromaNKtert,StromaNKtert,Normal,Unknown,Unknown,Unknown,Unknown,Unknown,RIKEN
STS 0421,STS 0421,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown, --
SU.86.86,SU.86.86,Adenocarcinoma Ductal,Female,Caucasian,57,Years,Adult,ATCC
SU-DHL-1,SU-DHL-1,Lymphoma Non-Hodgkins,Male,Unknown,10,Years,Juvenile,DSMZ
SU-DHL-10,SU-DHL-10,Lymphoma B-cell,Male,Unknown,25,Years,Adult,DSMZ
SU-DHL-16,SU-DHL-16,Lymphoma B-cell,Male,Unknown,Unknown,Unknown,Unknown,DSMZ
SU-DHL-4,SU-DHL-4,Lymphoma B-cell,Male,Unknown,38,Years,Adult,DSMZ
SU-DHL-5,SU-DHL-5,Lymphoma B-cell,Female,Unknown,17,Years,Juvenile,DSMZ
SU-DHL-6,SU-DHL-6,Lymphoma,Male,Unknown,43,Years,Adult,DSMZ
SU-DHL-8,SU-DHL-8,Lymphoma B-cell,Male,Unknown,59,Years,Adult,DSMZ
SUIT-2,SUIT-2,Adenocarcinoma Tubular,Male,Japanese,73,Years,Adult,JCRB
SUM 102PT,SUM 102PT,adenocarcinoma,Female,Unknown,Unknown,Unknown,Unknown,Asterand
SUM 1315M02,SUM 1315M02,Adenocarcinoma Ductal,Unknown,Unknown,Unknown,Unknown,Unknown,NCI
SUM 149PT,SUM 149PT,Adenocarcinoma Ductal,Female,Unknown,Unknown,Unknown,Unknown, --
SUM 159PT,SUM 159PT,Anaplastic Carcinoma,Female,Unknown,Unknown,Unknown,Unknown,Asterand
SUM 185PE,SUM 185PE,Anaplastic Carcinoma,Unknown,Unknown,Unknown,Unknown,Unknown,Asterand
SUM 190PT,SUM 190PT,adenocarcinoma,Female,Unknown,Unknown,Unknown,Unknown,Asterand
SUM 225CWN,SUM 225CWN,Adenocarcinoma Ductal,Unknown,Unknown,Unknown,Unknown,Unknown,Asterand
SUM 229PE,SUM 229PE,Carcinoma,Female,Unknown,Unknown,Unknown,Unknown, --
SUM 44PE,SUM 44PE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Asterand
SUM 52PE,SUM 52PE,Carcinoma,Unknown,Unknown,Unknown,Unknown,Unknown,Asterand
SUP-B15,SUP-B15,Leukemia Acute Lymphocytic,Male,Caucasian,8,Years,Juvenile,ATCC
SUP-HD1,SUP-HD1,Hodgkin's Lymphoma,Male,Unknown,37,Years,Adult,DSMZ
SUP-M2,SUP-M2,Lymphoma Diffuse Large B Cell,Female,Unknown,5,Years,Juvenile,DSMZ
SUP-T1,SUP-T1,Leukemia,Male,Caucasian,8,Years,Juvenile,ATCC
SUP-T11,SUP-T11,Leukemia,Male,Unknown,74,Years,Adult,DSMZ
SUSM-1,SUSM-1,Normal,Unknown,Japanese,Unknown,Unknown,Unknown,RIKEN
SV7tert,SV7tert,Angiomyolipoma,Unknown,Unknown,Unknown,Unknown,Unknown,ATCC
SVCT,SVCT,Normal,Female,Unknown,Unknown,Unknown,Unknown,ECACC
SVCT-MI2,SVCT-MI2,Normal,Unknown,Unknown,Unknown,Unknown,Unknown,ECACC
SVG p12,SVG p12,Normal,Unknown,Unknown,Unknown,Unknown,Unknown,ATCC
SV-HUC-1,SV-HUC-1,Normal,Male,Unknown,11,Years,Juvenile,ATCC
SV-T2,SV-T2,Normal,Unknown,Unknown,Unknown,Unknown,Fetal,ATCC
SVts-8,SVts-8,Normal,Male,Japanese,Unknown,Unknown,Unknown,JCRB
SW 1088,SW 1088,Astrocytoma,Male,Caucasian,72,Years,Adult,ATCC
SW 1116,SW 1116,Adenocarcinoma,Male,Caucasian,73,Years,Adult,ECACC
SW 1271,SW 1271,Carcinoma Small Cell,Male,Caucasian,69,Years,Adult,ATCC
SW 13,SW 13,Adenocarcinoma,Female,Caucasian,55,Years,Adult,ECACC
SW 1353,SW 1353,Chondrosarcoma,Female,Caucasian,72,Years,Adult,ATCC
SW 1417,SW 1417,Adenocarcinoma,Female,Caucasian,Unknown,Unknown,Adult,ECACC
SW 1463,SW 1463,Adenocarcinoma,Female,Caucasian,66,Years,Adult,ECACC
SW 156,SW 156,hypernephroma,Male,Caucasian,75,Years,Adult,ATCC
SW 1573,SW 1573,Adenocarcinoma Bronchioloalveolar,Female,Caucasian,44,Years,Adult,ATCC
SW 1710,SW 1710,Carcinoma Transitional Cell,Female,Caucasian,84,Years,Adult,DSMZ
SW 1783,SW 1783,Astrocytoma,Male,Caucasian,68,Years,Adult,ATCC
SW 1990,SW 1990,Adenocarcinoma,Male,Caucasian,56,Years,Adult,ATCC
SW 403,SW 403,Adenocarcinoma,Female,Caucasian,51,Years,Adult,ECACC
SW 48,SW 48,Adenocarcinoma,Female,Caucasian,82,Years,Adult,ECACC
SW 480,SW 480,unresolved,unresolved,unresolved,unresolved,unresolved,unresolved,ECACC
SW 527,SW 527,unresolved,unresolved,unresolved,unresolved,unresolved,unresolved,ATCC
SW 579,CGTH-W-1,Carcinoma,Female,Chinese,70,Years,Adult,ATCC
SW 620,SW 620,unresolved,unresolved,unresolved,unresolved,unresolved,unresolved,ECACC
SW 626,SW 626,Adenocarcinoma,Female,Caucasian,46,Years,Adult,ATCC
SW 684,SW 684,Fibrosarcoma,Male,Caucasian,68,Years,Adult,ATCC
SW 756,SW 756,Carcinoma Squamous Cell,Female,Caucasian,46,Years,Adult,ATCC
SW 780,SW 780,Carcinoma Transitional Cell,Female,Caucasian,80,Years,Adult,ATCC
SW 837,SW 837,Adenocarcinoma,Male,Caucasian,53,Years,Adult,ECACC
SW 872,SW 872,Liposarcoma,Male,Caucasian,36,Years,Adult,ATCC
SW 900,SW 900,Carcinoma Non-Small Cell,Male,Caucasian,53,Years,Adult,ATCC
SW 948,SW 948,Adenocarcinoma,Female,Caucasian,81,Years,Adult,ECACC
SW 954,SW 954,Carcinoma Squamous Cell,Female,Caucasian,86,Years,Adult,ATCC
SW 962,SW 962,Carcinoma,Female,Caucasian,64,Years,Adult,ATCC
SW 982,SW 982,Sarcoma Synovial,Female,Caucasian,25,Years,Adult,ATCC
T.T,T.T,Carcinoma Squamous Cell,Male,Unknown,67,Years,Adult,JCRB
